dataset,market,category,position_change_metric,horizon,bottom_quartile_threshold,top_quartile_threshold,top_quartile_n,top_quartile_mean_return,top_quartile_median_return,top_quartile_hit_rate,top_quartile_stdev,bottom_quartile_n,bottom_quartile_mean_return,bottom_quartile_median_return,bottom_quartile_hit_rate,bottom_quartile_stdev,mean_diff_up_minus_down,welch_t,normal_p_approx
tff_disaggregated,sp500,lev_money,long_oi_pct_change,2d_post_release,-0.5475835415383306,0.5313225771705163,132,0.003481933596986743,0.0035060766158145906,0.6287878787878788,0.013180177266191025,133,0.001128598392825033,0.0021152473456635956,0.556390977443609,0.014215456272596664,0.00235333520416171,1.3975722168567497,0.1622415663054438
tff_disaggregated,sp500,lev_money,long_oi_pct_change,3d_post_release,-0.5475835415383306,0.5313225771705163,132,0.0035152443686622243,0.003509141097413293,0.6439393939393939,0.01858119504659414,133,0.002046655317902018,0.0018518856059639432,0.5939849624060151,0.018552933997293172,0.0014685890507602061,0.6437919106886624,0.5197103800360287
tff_disaggregated,sp500,lev_money,long_oi_pct_change,1w_post_release,-0.5475835415383306,0.5313225771705163,132,0.0032915771507630058,0.004906386748085412,0.6212121212121212,0.02394806397493618,133,0.0009071113064222741,0.0028141011506797042,0.5639097744360902,0.026335693590225143,0.0023844658443407316,0.7712085647603459,0.44058331839369486
tff_disaggregated,sp500,lev_money,long_oi_pct_change,2w_post_release,-0.5475835415383306,0.5313225771705163,132,0.006024357471028946,0.006623511767146817,0.5833333333333334,0.03567418850248511,133,0.0063166807323325885,0.011472871850379596,0.6766917293233082,0.034112648205525474,-0.0002923232613036425,-0.06816545907355524,0.9456539226585728
tff_disaggregated,sp500,lev_money,long_oi_pct_change,4w_post_release,-0.5475835415383306,0.5313225771705163,132,0.01511371352533139,0.01793067930874348,0.7045454545454546,0.04412546834463302,133,0.01262929566557814,0.019899403164547858,0.6616541353383458,0.043680924291436544,0.0024844178597532504,0.4605793786180483,0.6451004092145203
tff_disaggregated,sp500,lev_money,long_oi_pct_change,13w_post_release,-0.5475835415383306,0.5313225771705163,129,0.04768074610963536,0.05603438878512823,0.7984496124031008,0.06273405038931391,129,0.03300747911487994,0.037005130690141774,0.7364341085271318,0.07316254556882598,0.014673266994755421,1.72923138953264,0.08376769053269471
tff_disaggregated,sp500,lev_money,short_oi_pct_change,1d_post_release,-1.0892954586673822,0.9726444338302267,132,0.0003712089674046488,0.0002823143952648266,0.5151515151515151,0.011554149398636835,133,0.0016011501389311608,0.0018152110447704484,0.631578947368421,0.01174812546515672,-0.001229941171526512,-0.8592201607297735,0.3902190625083516
tff_disaggregated,sp500,lev_money,short_oi_pct_change,2d_post_release,-1.0892954586673822,0.9726444338302267,132,0.00036595223356586804,0.0006745187871880498,0.5151515151515151,0.014123009878077165,133,0.00252363210480201,0.0028139314796888915,0.631578947368421,0.015362987937829762,-0.002157679871236142,-1.1903540548871216,0.23390726327433603
tff_disaggregated,sp500,lev_money,short_oi_pct_change,3d_post_release,-1.0892954586673822,0.9726444338302267,132,0.0026574808812789967,0.0020328948629702026,0.5833333333333334,0.018119352598758076,133,0.003347122495070626,0.0023182561692678405,0.5864661654135338,0.019971761827653253,-0.0006896416137916295,-0.29443281363722124,0.768427195894601
tff_disaggregated,sp500,lev_money,short_oi_pct_change,1w_post_release,-1.0892954586673822,0.9726444338302267,132,0.0047904014313985945,0.0051262475931410645,0.5833333333333334,0.02382599915768019,133,0.0014485732362211597,0.002381353789092211,0.556390977443609,0.02674528991122396,0.003341828195177435,1.074167107066908,0.28274779190517946
