series	actor_role	horizon	predictor	predictor_family	classification	holdout_n	independent_n	holdout_spearman_rho	independent_spearman_rho	oos_r2	p90_minus_p10_spread_pp	global_fdr_q	family_fdr_q	best_incremental_oi_model	incremental_oi_r2_gain	augmented_oos_r2
disaggregated:silver:non_reportable	SECONDARY_DIRECTIONAL	3w	delta_short_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	237	60	-0.058892	-0.187052	0.003582	-5.338361	0.978377	0.98761	raw_net_flow_plus_oi_pct	0.004492	0.001481
disaggregated:silver:non_reportable	SECONDARY_DIRECTIONAL	4w	short_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	236	48	-0.005148	0.205601	0.005556		0.978377	0.969894	net_oi_flow_plus_oi_pct	0.003807	-0.002604
disaggregated:silver:non_reportable	SECONDARY_DIRECTIONAL	6w	short_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	233	34	0.000506	-0.076547	0.007572		0.978377	0.969894	raw_net_flow_plus_oi_pct	0.000147	-0.001874
disaggregated:silver:non_reportable	SECONDARY_DIRECTIONAL	8w	signed_delta_net_contracts_percentile	raw_position_flow_normalized	OVERLAP_CONFIRMED_NOT_FDR	231	26	-0.101891	-0.444103	0.000511	-3.00732	0.841218	0.923938	raw_net_flow_plus_oi_pct	-0.001085	-0.001745
disaggregated:silver:non_reportable	SECONDARY_DIRECTIONAL	13w	long_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	226	17	0.107802	-0.134804	0.048562		0.978377	0.969894	signed_flow_percentiles	0.000643	0.00077
disaggregated:silver:non_reportable	SECONDARY_DIRECTIONAL	26w	delta_1w_net_oi_pp	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	213	8	-0.00663	0.857143	8.6e-05	0.503309	0.562649	0.875768	signed_flow_percentiles	0.002246	0.002119
disaggregated:silver:non_reportable	SECONDARY_DIRECTIONAL	39w	delta_long_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	199	5	-0.051836	0.3	0.000498	17.098412	0.978377	0.98761	signed_flow_percentiles	0.004301	0.003828
disaggregated:silver:non_reportable	SECONDARY_DIRECTIONAL	52w	net_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	186	4	0.491398	0.8	0.066613	37.538716	0.978377	0.969894	signed_flow_percentiles	0.001084	0.001734
disaggregated:silver:other_reportable	SECONDARY_DIRECTIONAL	monday	delta_long_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	204	111	0.077949	0.056862	0.007479	1.306444	0.978377	0.98761	position_ratio_plus_oi_level	0.000158	-0.035463
disaggregated:silver:other_reportable	SECONDARY_DIRECTIONAL	tuesday	long_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	203	111	0.096343	0.130519	0.006042	0.650708	0.978377	0.969894	position_ratio_plus_oi_level	0.00499	-0.01868
disaggregated:silver:other_reportable	SECONDARY_DIRECTIONAL	wednesday	delta_long_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	200	109	0.090588	0.109777	0.003752	1.218902	0.978377	0.98761	position_ratio_plus_oi_level	0.002028	-0.028951
disaggregated:silver:other_reportable	SECONDARY_DIRECTIONAL	thursday	long_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	192	105	0.051274	0.015509	0.005597	0.532727	0.987554	0.98647	position_ratio_plus_oi_level	0.00102	-0.023315
disaggregated:silver:other_reportable	SECONDARY_DIRECTIONAL	friday	long_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	185	101	0.051825	0.019056	0.006249	0.880213	0.987554	0.98647	position_ratio_plus_oi_level	0.000551	-0.013184
disaggregated:silver:other_reportable	SECONDARY_DIRECTIONAL	1w	delta_long_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	239	121	0.059886	0.162471	0.000625	2.179715	0.943159	0.98761	signed_flow_percentiles	-0.001946	-0.014758
disaggregated:silver:other_reportable	SECONDARY_DIRECTIONAL	2w	long_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	238	80	0.139149	0.024191	0.004364	1.530164	0.987554	0.973469	signed_flow_percentiles	0.001733	-0.024176
disaggregated:silver:other_reportable	SECONDARY_DIRECTIONAL	3w	long_contracts	raw_position_level	OVERLAP_CONFIRMED_NOT_FDR	237	60	0.173435	0.102808	0.00602	2.195236	0.978377	0.938281	raw_net_flow_plus_oi_pct	0.003684	-0.009794
disaggregated:silver:other_reportable	SECONDARY_DIRECTIONAL	4w	net_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	236	48	0.020209	-0.164677	0.011105		0.978377	0.969894	raw_net_flow_plus_oi_pct	0.00399	-0.003805
disaggregated:silver:other_reportable	SECONDARY_DIRECTIONAL	6w	long_contracts	raw_position_level	OVERLAP_CONFIRMED_NOT_FDR	233	34	0.212445	0.130328	0.005366	5.475983	0.978377	0.938281	net_oi_flow_plus_oi_pct	0.000329	-0.019344
disaggregated:silver:other_reportable	SECONDARY_DIRECTIONAL	8w	net_contracts	raw_position_level	OVERLAP_CONFIRMED_NOT_FDR	231	26	0.218019	0.251966	0.006989	19.185515	0.978377	0.900217	net_oi_flow_plus_oi_pct	0.000984	-0.018751
disaggregated:silver:other_reportable	SECONDARY_DIRECTIONAL	13w	net_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	226	17	0.308603	0.247549	0.046944	11.923117	0.978377	0.938281	signed_flow_percentiles	0.000453	-0.007588
disaggregated:silver:other_reportable	SECONDARY_DIRECTIONAL	26w	long_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	213	8	0.421828	0.642857	0.003301	28.668635	0.976318	0.77257	signed_flow_percentiles	0.001237	0.002274
disaggregated:silver:other_reportable	SECONDARY_DIRECTIONAL	39w	net_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	199	5	0.518781	0.5	0.108934		0.978377	0.969894	signed_flow_percentiles	0.003561	0.004401
disaggregated:silver:other_reportable	SECONDARY_DIRECTIONAL	52w	net_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	186	4	0.686522	0.8	0.085703		0.978377	0.969894	signed_flow_percentiles	0.000567	-0.00058
disaggregated:silver:producer_merchant	HEDGER_CONTEXT	monday	delta_1w_net_oi_pp	oi_normalized_flow	OVERLAP_CONFIRMED_NOT_FDR	204	111	0.146573	0.171437	0.01008	2.353629	0.94037	0.96862	position_ratio_plus_oi_level	0.001867	-0.009826
disaggregated:silver:producer_merchant	HEDGER_CONTEXT	tuesday	net_contracts	raw_position_level	OVERLAP_CONFIRMED_NOT_FDR	203	111	0.118303	0.173227	0.00176		0.936374	0.738159	position_ratio_plus_oi_level	0.008626	0.008334
disaggregated:silver:producer_merchant	HEDGER_CONTEXT	wednesday	position_percentile	oi_normalized_position	OVERLAP_CONFIRMED_NOT_FDR	200	109	0.179452	0.289204	0.013041		0.47139	0.302532	position_ratio_plus_oi_level	0.00848	0.019203
disaggregated:silver:producer_merchant	HEDGER_CONTEXT	thursday	position_percentile	oi_normalized_position	OVERLAP_CONFIRMED_NOT_FDR	192	105	0.100243	0.178229	0.002122		0.936374	0.908545	position_ratio_plus_oi_level	-0.003113	-0.00139
disaggregated:silver:producer_merchant	HEDGER_CONTEXT	friday	position_percentile	oi_normalized_position	OVERLAP_CONFIRMED_NOT_FDR	185	101	0.109183	0.182376	0.004716		0.936374	0.908545	signed_flow_percentiles	-0.004096	-0.003592
disaggregated:silver:producer_merchant	HEDGER_CONTEXT	1w	net_oi_pct	oi_normalized_position	OVERLAP_CONFIRMED_NOT_FDR	239	121	0.117813	0.176175	0.003038		0.899685	0.872504	position_ratio_plus_oi_level	-0.003163	-0.000125
disaggregated:silver:producer_merchant	HEDGER_CONTEXT	2w	delta_net_contracts	raw_position_flow	OVERLAP_CONFIRMED_NOT_FDR	238	80	0.100193	0.366385	0.001861	1.64608	0.39619	0.244082	signed_flow_percentiles	0.002588	-0.000654
disaggregated:silver:producer_merchant	HEDGER_CONTEXT	3w	net_oi_pct	oi_normalized_position	OVERLAP_CONFIRMED_NOT_FDR	237	60	0.190145	0.352098	0.006355		0.621636	0.473807	net_oi_flow_plus_oi_pct	0.005631	0.005758
disaggregated:silver:producer_merchant	HEDGER_CONTEXT	4w	net_contracts	raw_position_level	OVERLAP_CONFIRMED_NOT_FDR	236	48	0.10814	0.15469	0.018973		0.978377	0.930168	net_oi_flow_plus_oi_pct	0.004677	0.003838
disaggregated:silver:producer_merchant	HEDGER_CONTEXT	6w	long_contracts	raw_position_level	OVERLAP_CONFIRMED_NOT_FDR	233	34	0.240261	0.26356	0.003846		0.978377	0.847277	net_oi_flow_plus_oi_pct	0.000554	-0.003194
disaggregated:silver:producer_merchant	HEDGER_CONTEXT	8w	net_contracts	raw_position_level	OVERLAP_CONFIRMED_NOT_FDR	231	26	0.169782	0.142564	0.04729		0.978377	0.938281	net_oi_flow_plus_oi_pct	0.000264	-0.000275
disaggregated:silver:producer_merchant	HEDGER_CONTEXT	13w	signed_delta_net_contracts_percentile	raw_position_flow_normalized	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	226	17	0.105811	0.490196	0.006151	-1.175816	0.870842	0.998913	signed_flow_percentiles	0.00164	0.006398
disaggregated:silver:producer_merchant	HEDGER_CONTEXT	26w	short_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	213	8	-0.367394	-0.642857	0.025164		0.976318	0.969894	position_ratio_plus_oi_level	0.040297	0.044781
disaggregated:silver:producer_merchant	HEDGER_CONTEXT	39w	short_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	199	5	-0.405364	-0.7	0.032293		0.978377	0.969894	position_ratio_plus_oi_level	0.010819	0.02484
disaggregated:silver:producer_merchant	HEDGER_CONTEXT	52w	short_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	186	4	-0.309141	-0.8	0.060316		0.978377	0.969894	signed_flow_percentiles	0.001174	0.00069
disaggregated:silver:swap_dealer	INTERMEDIARY_CONTEXT	monday	delta_short_contracts	raw_position_flow	OVERLAP_CONFIRMED_NOT_FDR	204	111	-0.109146	-0.279191	0.007109	-0.73759	0.524617	0.577171	position_ratio_plus_oi_level	-0.003273	-0.007363
disaggregated:silver:swap_dealer	INTERMEDIARY_CONTEXT	tuesday	short_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	203	111	0.046038	0.093173	0.004817		0.978377	0.969894	position_ratio_plus_oi_level	0.002213	0.000736
disaggregated:silver:swap_dealer	INTERMEDIARY_CONTEXT	wednesday	delta_short_contracts	raw_position_flow	OVERLAP_CONFIRMED_NOT_FDR	200	109	-0.126158	-0.176041	0.006193	-0.914113	0.935561	0.98761	position_ratio_plus_oi_level	0.001205	-0.009677
disaggregated:silver:swap_dealer	INTERMEDIARY_CONTEXT	thursday	delta_short_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	192	105	-0.090196	-0.072429	0.002807	-0.112206	0.978377	0.98761	position_ratio_plus_oi_level	-0.002739	-0.020841
disaggregated:silver:swap_dealer	INTERMEDIARY_CONTEXT	friday	delta_short_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	185	101	-0.088049	-0.047956	0.001678	-0.110229	0.978377	0.98761	position_ratio_plus_oi_level	-0.001947	-0.020151
disaggregated:silver:swap_dealer	INTERMEDIARY_CONTEXT	1w	delta_net_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	239	121	0.048395	0.073083	0.000309	0.820267	0.978377	0.98761	position_ratio_plus_oi_level	-0.001703	-0.01215
disaggregated:silver:swap_dealer	INTERMEDIARY_CONTEXT	2w	signed_delta_net_contracts_percentile	raw_position_flow_normalized	OVERLAP_CONFIRMED_NOT_FDR	238	80	0.114331	0.279442	0.004481	2.510281	0.736645	0.739182	signed_flow_percentiles	-0.000774	0.000264
disaggregated:silver:swap_dealer	INTERMEDIARY_CONTEXT	3w	signed_delta_net_contracts_percentile	raw_position_flow_normalized	OVERLAP_CONFIRMED_NOT_FDR	237	60	0.127851	0.120144	0.00627	4.987221	0.978377	0.998913	net_oi_flow_plus_oi_pct	0.002941	0.005257
disaggregated:silver:swap_dealer	INTERMEDIARY_CONTEXT	4w	signed_delta_net_contracts_percentile	raw_position_flow_normalized	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	236	48	0.10918	0.067629	0.006041	2.626533	0.978377	1.0	net_oi_flow_plus_oi_pct	0.00283	0.004601
disaggregated:silver:swap_dealer	INTERMEDIARY_CONTEXT	6w	short_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	233	34	-0.039007	-0.053323	0.006554		0.987554	0.98647	raw_net_flow_plus_oi_pct	0.000231	-0.001234
disaggregated:silver:swap_dealer	INTERMEDIARY_CONTEXT	8w	signed_delta_net_contracts_percentile	raw_position_flow_normalized	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	231	26	0.141766	-0.091966	0.000151	7.183881	0.978377	1.0	raw_net_flow_plus_oi_pct	-0.000576	-0.003391
disaggregated:silver:swap_dealer	INTERMEDIARY_CONTEXT	13w	signed_delta_net_contracts_percentile	raw_position_flow_normalized	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	226	17	0.104721	0.387255	0.008482	9.939375	0.978377	0.998913	signed_flow_percentiles	0.000336	0.008139
disaggregated:silver:swap_dealer	INTERMEDIARY_CONTEXT	26w	short_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	213	8	0.173588	0.404762	0.205878		0.978377	0.969894	position_ratio_plus_oi_level	0.002918	0.010149
disaggregated:silver:swap_dealer	INTERMEDIARY_CONTEXT	39w	signed_change_percentile	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	199	5	0.138863	0.6	0.001687	-0.666848	0.978377	0.96862	signed_flow_percentiles	0.003845	0.005531
disaggregated:silver:swap_dealer	INTERMEDIARY_CONTEXT	52w	net_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	186	4	-0.501629	-0.4	0.029915	-51.728717	0.978377	0.938281	signed_flow_percentiles	0.000665	0.001022
legacy:dow:commercial	OPPOSITE_SIDE_CONTEXT	monday	signed_change_percentile	oi_normalized_flow	OVERLAP_CONFIRMED_NOT_FDR	203	111	0.132681	0.133731	0.014958	0.209208	0.978377	0.96862	signed_flow_percentiles	-0.008769	0.006189
legacy:dow:commercial	OPPOSITE_SIDE_CONTEXT	tuesday	signed_change_percentile	oi_normalized_flow	OVERLAP_CONFIRMED_NOT_FDR	202	111	0.125505	0.115089	0.008131	0.138247	0.978377	0.96862	position_ratio_plus_oi_level	0.001349	-0.036518
legacy:dow:commercial	OPPOSITE_SIDE_CONTEXT	wednesday	signed_change_percentile	oi_normalized_flow	OVERLAP_CONFIRMED_NOT_FDR	199	109	0.131561	0.11921	0.019301	0.076286	0.978377	0.96862	signed_flow_percentiles	-3.8e-05	0.019262
legacy:dow:commercial	OPPOSITE_SIDE_CONTEXT	thursday	delta_long_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	190	105	0.019192	0.035548	5.4e-05	0.449342	0.987554	0.98761	position_ratio_plus_oi_level	0.006298	-0.038597
legacy:dow:commercial	OPPOSITE_SIDE_CONTEXT	friday	long_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	182	101	0.142567	0.148812	0.000521		0.978377	0.969894	signed_flow_percentiles	0.000859	-0.006576
legacy:dow:commercial	OPPOSITE_SIDE_CONTEXT	1w	long_contracts	raw_position_level	OVERLAP_CONFIRMED_NOT_FDR	239	121	0.138872	0.155372	4.7e-05		0.976318	0.774168	net_oi_flow_plus_oi_pct	0.000414	-0.033268
legacy:dow:commercial	OPPOSITE_SIDE_CONTEXT	2w	long_oi_pct	oi_normalized_position	NO_OOS_GAIN	238	80	0.278473	0.244444	-0.043522		0.841218	0.83293	raw_net_flow_plus_oi_pct	0.004941	-0.006374
legacy:dow:commercial	OPPOSITE_SIDE_CONTEXT	3w	long_contracts	raw_position_level	NO_OOS_GAIN	237	60	0.244131	0.362823	-0.062586		0.562649	0.50767	raw_net_flow_plus_oi_pct	0.004762	-0.010611
legacy:dow:commercial	OPPOSITE_SIDE_CONTEXT	4w	signed_change_percentile	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	236	48	0.060308	0.059271	0.005029	1.34069	0.98547	1.0	raw_net_flow_plus_oi_pct	0.002072	0.001039
legacy:dow:commercial	OPPOSITE_SIDE_CONTEXT	6w	delta_1w_net_oi_pp	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	233	34	0.08058	0.184721	0.003449	2.292359	0.978377	0.96862	raw_net_flow_plus_oi_pct	0.002426	-0.011244
legacy:dow:commercial	OPPOSITE_SIDE_CONTEXT	8w	delta_long_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	231	26	0.051714	0.219829	1.4e-05	0.975653	0.978377	0.98761	net_oi_flow_plus_oi_pct	-0.001442	-0.011705
legacy:dow:commercial	OPPOSITE_SIDE_CONTEXT	13w	signed_change_percentile	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	226	17	0.09158	0.129902	0.007775	4.534297	0.978377	1.0	position_ratio_plus_oi_level	0.004013	-0.13938
legacy:dow:commercial	OPPOSITE_SIDE_CONTEXT	26w	signed_change_percentile	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	213	8	0.067153	0.5	0.001621	1.661263	0.978377	0.96862	raw_net_flow_plus_oi_pct	0.003451	0.001647
legacy:dow:commercial	OPPOSITE_SIDE_CONTEXT	39w	net_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	199	5	0.164227	0.8	0.051747		0.978377	0.846273	signed_flow_percentiles	0.000585	0.001038
legacy:dow:commercial	OPPOSITE_SIDE_CONTEXT	52w	net_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	186	4	0.237496	0.4	0.125192		0.978377	0.938281	raw_net_flow_plus_oi_pct	-0.000456	-0.0497
legacy:dow:noncommercial	PRIMARY_DIRECTIONAL	monday	delta_1w_net_oi_pp	oi_normalized_flow	OVERLAP_CONFIRMED_NOT_FDR	203	111	-0.1638	-0.178677	0.006015	-0.140316	0.91958	0.96862	position_ratio_plus_oi_level	-0.001624	-0.041567
legacy:dow:noncommercial	PRIMARY_DIRECTIONAL	tuesday	signed_change_percentile	oi_normalized_flow	OVERLAP_CONFIRMED_NOT_FDR	202	111	-0.113355	-0.128466	0.003642	-0.014094	0.978377	0.96862	position_ratio_plus_oi_level	0.001786	-0.022493
legacy:dow:noncommercial	PRIMARY_DIRECTIONAL	wednesday	long_oi_pct	oi_normalized_position	OVERLAP_CONFIRMED_NOT_FDR	199	109	-0.125986	-0.188833	0.003054		0.894843	0.858617	position_ratio_plus_oi_level	0.000546	-0.00719
legacy:dow:noncommercial	PRIMARY_DIRECTIONAL	thursday	short_contracts	raw_position_level	NO_OOS_GAIN	190	105	-0.134127	-0.196486	-0.035291		0.870842	0.668865	position_ratio_plus_oi_level	0.002444	-0.029748
legacy:dow:noncommercial	PRIMARY_DIRECTIONAL	friday	long_contracts	raw_position_level	NO_OOS_GAIN	182	101	0.001588	-0.051945	-8.7e-05		0.978377	0.938281	signed_flow_percentiles	0.000272	-0.007952
legacy:dow:noncommercial	PRIMARY_DIRECTIONAL	1w	position_percentile	oi_normalized_position	NO_OOS_GAIN	239	121	0.025832	0.052117	-0.002723		0.978377	0.969894	position_ratio_plus_oi_level	0.001966	-0.018551
legacy:dow:noncommercial	PRIMARY_DIRECTIONAL	2w	delta_long_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	238	80	0.000109	0.126699	0.000124	-0.721272	0.978377	0.98761	raw_net_flow_plus_oi_pct	0.005113	-0.006506
legacy:dow:noncommercial	PRIMARY_DIRECTIONAL	3w	delta_long_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	237	60	-0.067636	0.010225	0.007255	-1.695337	0.997194	0.995436	raw_net_flow_plus_oi_pct	0.004347	-0.00742
legacy:dow:noncommercial	PRIMARY_DIRECTIONAL	4w	signed_delta_net_contracts_percentile	raw_position_flow_normalized	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	236	48	-0.030113	0.077073	0.000495	-0.556157	0.978377	1.0	raw_net_flow_plus_oi_pct	0.002844	0.001115
legacy:dow:noncommercial	PRIMARY_DIRECTIONAL	6w	delta_long_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	233	34	-0.097602	-0.164248	0.004437	-0.944156	0.978377	0.98761	raw_net_flow_plus_oi_pct	0.002952	-0.016837
legacy:dow:noncommercial	PRIMARY_DIRECTIONAL	8w	delta_long_contracts	raw_position_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	231	26	-0.073486	-0.329231	0.002072	-0.929533	0.978377	0.98761	net_oi_flow_plus_oi_pct	-0.001671	-0.011011
legacy:dow:noncommercial	PRIMARY_DIRECTIONAL	13w	short_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	226	17	-0.032257	-0.14951	0.008909		0.978377	0.938281	signed_flow_percentiles	0.000104	0.005944
legacy:dow:noncommercial	PRIMARY_DIRECTIONAL	26w	short_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	213	8	0.069961	0.380952	0.040642		0.978377	0.938281	raw_net_flow_plus_oi_pct	0.003247	0.000213
legacy:dow:noncommercial	PRIMARY_DIRECTIONAL	39w	net_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	199	5	-0.143504	-0.9	0.034026		0.841218	0.668865	signed_flow_percentiles	0.000615	-0.01044
legacy:dow:noncommercial	PRIMARY_DIRECTIONAL	52w	long_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	186	4	-0.170799	-0.4	0.08478		0.978377	0.969894	raw_net_flow_plus_oi_pct	-0.001776	-0.051463
legacy:dow:nonreportable	SECONDARY_DIRECTIONAL	monday	position_percentile	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	203	111	0.029082	0.08302	0.001928	0.499454	0.978377	0.969894	signed_flow_percentiles	-0.013263	-0.013251
legacy:dow:nonreportable	SECONDARY_DIRECTIONAL	tuesday	signed_change_percentile	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	202	111	-0.062741	-0.065488	0.004074	-0.067799	0.978377	1.0	position_ratio_plus_oi_level	-0.021972	-0.027183
legacy:dow:nonreportable	SECONDARY_DIRECTIONAL	wednesday	delta_1w_net_oi_pp	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	199	109	-0.070501	-0.079678	0.012697	-0.768557	0.978377	0.983492	signed_flow_percentiles	0.000992	0.007407
legacy:dow:nonreportable	SECONDARY_DIRECTIONAL	thursday	signed_change_percentile	oi_normalized_flow	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	190	105	-0.035019	-0.018142	0.00181	-0.520588	0.987554	1.0	net_oi_flow_plus_oi_pct	0.000353	0.002065
legacy:dow:nonreportable	SECONDARY_DIRECTIONAL	friday	net_oi_pct	oi_normalized_position	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	182	101	-0.048593	-0.119721	0.002453	-0.142395	0.978377	0.969894	signed_flow_percentiles	0.001338	0.002257
legacy:dow:nonreportable	SECONDARY_DIRECTIONAL	1w	net_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	239	121	-0.056901	0.074506	0.002666	0.030583	0.978377	0.938281	signed_flow_percentiles	0.000521	0.004349
legacy:dow:nonreportable	SECONDARY_DIRECTIONAL	2w	net_contracts	raw_position_level	POSITIVE_OOS_GAIN_NOT_OVERLAP_CONFIRMED	238	80	-0.084946	-0.106188	0.003079	-0.269624	0.978377	0.938281	raw_net_flow_plus_oi_pct	0.002516	0.002035
legacy:dow:nonreportable	SECONDARY_DIRECTIONAL	3w	long_oi_pct	oi_normalized_position	OVERLAP_CONFIRMED_NOT_FDR	237	60	-0.174935	-0.217005	0.009075	-0.486121	0.978377	0.969894	raw_net_flow_plus_oi_pct	0.001743	-0.005085
legacy:dow:nonreportable	SECONDARY_DIRECTIONAL	4w	long_oi_pct	oi_normalized_position	OVERLAP_CONFIRMED_NOT_FDR	236	48	-0.179521	-0.198111	0.014116	-0.028379	0.978377	0.969894	raw_net_flow_plus_oi_pct	0.002764	0.004249
legacy:dow:nonreportable	SECONDARY_DIRECTIONAL	6w	long_oi_pct	oi_normalized_position	OVERLAP_CONFIRMED_NOT_FDR	233	34	-0.202229	-0.16547	0.017986	-0.172317	0.978377	0.969894	signed_flow_percentiles	-0.001107	-0.002422
