date,contract,open_interest,asset_mgr_long,asset_mgr_short,asset_mgr_net,asset_mgr_net_oi_pct,asset_mgr_short_oi_pct,dealer_long,dealer_short,dealer_net,dealer_net_oi_pct,dealer_short_oi_pct,lev_money_long,lev_money_short,lev_money_net,lev_money_net_oi_pct,lev_money_short_oi_pct,other_reportable_long,other_reportable_short,other_reportable_net,other_reportable_net_oi_pct,other_reportable_short_oi_pct,non_reportable_long,non_reportable_short,non_reportable_net,non_reportable_net_oi_pct,non_reportable_short_oi_pct,price,next_week_monday_target,next_week_monday_date,next_week_monday_price,next_week_monday_return,next_week_tuesday_target,next_week_tuesday_date,next_week_tuesday_price,next_week_tuesday_return,next_week_wednesday_target,next_week_wednesday_date,next_week_wednesday_price,next_week_wednesday_return,next_week_thursday_target,next_week_thursday_date,next_week_thursday_price,next_week_thursday_return,next_week_friday_target,next_week_friday_date,next_week_friday_price,next_week_friday_return,next_week_monday_daily_return,next_week_tuesday_daily_return,next_week_wednesday_daily_return,next_week_thursday_daily_return,next_week_friday_daily_return,price_return_1w,asset_mgr_net_oi_pct_change,asset_mgr_net_change,dealer_net_oi_pct_change,dealer_net_change,lev_money_net_oi_pct_change,lev_money_net_change,non_reportable_net_oi_pct_change,non_reportable_net_change,other_reportable_net_oi_pct_change,other_reportable_net_change,forward_return_1w,forward_return_2w,forward_return_3w,forward_return_4w,forward_return_13w,forward_return_26w,forward_return_52w,contract_multiplier,contract_unit,contract_notional_usd,asset_mgr_long_notional_usd,asset_mgr_short_notional_usd,asset_mgr_net_notional_usd,asset_mgr_net_flow_1w_notional_usd,asset_mgr_net_flow_4w_notional_usd,dealer_long_notional_usd,dealer_short_notional_usd,dealer_net_notional_usd,dealer_net_flow_1w_notional_usd,dealer_net_flow_4w_notional_usd,lev_money_long_notional_usd,lev_money_short_notional_usd,lev_money_net_notional_usd,lev_money_net_flow_1w_notional_usd,lev_money_net_flow_4w_notional_usd,non_reportable_long_notional_usd,non_reportable_short_notional_usd,non_reportable_net_notional_usd,non_reportable_net_flow_1w_notional_usd,non_reportable_net_flow_4w_notional_usd,other_reportable_long_notional_usd,other_reportable_short_notional_usd,other_reportable_net_notional_usd,other_reportable_net_flow_1w_notional_usd,other_reportable_net_flow_4w_notional_usd
2022-04-19,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,462879,182588,204934,-22346,-4.827611535628101,44.27377349156043,152163,10173,141990,30.675403291140878,2.1977665869482093,29711,116270,-86559,-18.700135456566404,25.11887555927143,11738,43290,-31552,-6.816468234679042,9.352336139682292,22005,23538,-1533,-0.3311880642673355,5.0851302392201845,2030.77001953125,2022-04-25,2022-04-25,1954.199951171875,-0.03770494325942886,2022-04-26,2022-04-26,1890.469970703125,-0.06908711842245419,2022-04-27,2022-04-27,1884.0400390625,-0.07225337140963839,2022-04-28,2022-04-28,1917.93994140625,-0.05556024416346461,2022-04-29,2022-04-29,1864.0999755859373,-0.08207233824723492,-0.03770494325942886,-0.03261180127987062,-0.0034012344762257563,0.017993196344499474,-0.028071768389596574,0.022059085537321055,1.0917793744106907,5472.0,-0.010610238044328923,-2218.0,-1.8252538209777107,-7256.0,-0.03413329000555704,-137.0,0.7782179746168998,4139.0,-0.06908711842245419,-0.06495567341994513,-0.132452211664439,-0.09379199459872367,-0.11397158270812546,-0.13532308235335422,-0.11582797088831331,50.0,Russell 2000 Index x $50,101538.5009765625,18539711816.308594,20808691159.13086,-2268979342.8222656,555618677.34375,1096514272.0458984,15450402924.09668,1032951170.4345703,14417451753.66211,-225212395.16601562,-1046658868.0664062,3016810402.5146484,11805881508.544922,-8789071106.030273,-736763363.0859375,411535544.4580078,2234354713.989258,2390013235.986328,-155658521.9970703,-13910774.633789062,-18987699.682617188,1191858924.4628906,4395601707.275391,-3203742782.8125,420267855.5419922,-442403248.7548828
2022-04-26,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,485140,172832,230080,-57248,-11.80030506657872,47.42548542688708,179935,10682,169253,34.8874551675805,2.2018386445149853,41902,115038,-73136,-15.075236014346375,23.712330461310138,8708,43405,-34697,-7.1519561363730055,8.946901925217462,20753,24925,-4172,-0.8599579502823927,5.137692212557201,1890.469970703125,2022-05-02,2022-05-02,1882.9100341796875,-0.003998972023145031,2022-05-03,2022-05-03,1898.8599853515625,0.004438057614486679,2022-05-04,2022-05-04,1949.9200439453125,0.0314472454804855,2022-05-05,2022-05-05,1871.1500244140625,-0.010219652567068693,2022-05-06,2022-05-06,1839.56005859375,-0.026929765031094344,-0.003998972023145031,0.008470904547929647,0.026889849166154667,-0.04039653819439337,-0.01688264725336741,-0.06908711842245419,-6.972693530950618,-34902.0,4.21205187643962,27263.0,3.6248994422200287,13423.0,-0.5287698860150573,-2639.0,-0.3354879016939636,-3145.0,0.004438057614486679,-0.06806769408390279,-0.026538333140695314,-0.06645967224843463,-0.04507872223510068,-0.04988703231734526,-0.07644660945209225,50.0,Russell 2000 Index x $50,94523.49853515625,16336685298.828125,21747966542.96875,-5411281244.140625,-3299059145.8740234,-3477614034.6069336,17008085708.92334,1009700011.3525391,15998385697.5708,2576994140.563965,1309055931.213379,3960723635.620117,10873794224.487305,-6913070588.8671875,1268788920.8374023,2481052789.5507812,1961646165.1000977,2355998200.9887695,-394352035.8886719,-249447512.63427734,-226478302.49023438,823110625.2441406,4102792453.918457,-3279681828.6743164,-297276402.8930664,-86016383.66699219
2022-05-03,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,494389,146537,241879,-95342,-19.28481418478162,48.92483449267682,202891,10618,192273,38.89103519698052,2.147701506303741,46167,114449,-68282,-13.81139143467998,23.149584638816805,16823,42852,-26029,-5.2648825115445534,8.667668576768497,21398,24018,-2620,-0.5299470659743644,4.858117797928352,1898.8599853515625,2022-05-09,2022-05-09,1762.0799560546875,-0.07203270928453998,2022-05-10,2022-05-10,1761.7900390625,-0.07218538878404179,2022-05-11,2022-05-11,1718.1400146484375,-0.09517287851514011,2022-05-12,2022-05-12,1739.3800048828125,-0.08398722480805942,2022-05-13,2022-05-13,1792.6700439453125,-0.055922997074789316,-0.07203270928453998,-0.0001645311219796719,-0.02477595141660005,0.012362199851751354,0.030637375911476195,0.004438057614486679,-7.484509118202901,-38094.0,4.00358002940002,23020.0,1.2638445796663955,4854.0,0.3300108843080284,1552.0,1.887073624828452,8668.0,-0.07218538878404179,-0.030839523174530203,-0.07058447190989714,-0.018337290035955855,-0.00864204538843305,-0.024999194816534343,-0.08781584808061937,50.0,Russell 2000 Index x $50,94942.99926757812,13912662283.673096,22964717719.84253,-9052055436.169434,-3616758614.099121,-7094900449.267578,19263080064.398193,1008104766.2231445,18254975298.17505,2185587843.1396484,3730975042.2180176,4383233447.186279,10866131323.175049,-6482897875.98877,460853318.4448242,2567258700.1953125,2031590298.3276367,2280340956.4086914,-248750658.0810547,147351534.86328125,-202133645.44067383,1597226076.6784668,4068497404.614258,-2471271327.935791,822965917.6513672,998800352.2949219
2022-05-10,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,524949,142206,263769,-121563,-23.157106690364206,50.246595383551536,225906,11946,213960,40.75824508666556,2.2756496345359265,59608,116888,-57280,-10.911536168275395,22.266543988082653,15419,45624,-30205,-5.7538922828693835,8.691129995485277,20099,25011,-4912,-0.9357099451565771,4.7644628335324,1761.7900390625,2022-05-16,2022-05-16,1783.4300537109375,0.01228297025674685,2022-05-17,2022-05-17,1840.300048828125,0.04456263687777606,2022-05-18,2022-05-18,1774.8499755859375,0.007412879079726764,2022-05-19,2022-05-19,1776.219970703125,0.008190494508814261,2022-05-20,2022-05-20,1773.27001953125,0.006516088872235315,0.01228297025674685,0.03188798742000176,-0.03556489241190053,0.0007718934760867491,-0.0016608028400374453,-0.07218538878404179,-3.8722925055825854,-26221.0,1.8672098896850429,21687.0,2.8998552664045842,11002.0,-0.40576287918221277,-2292.0,-0.48900977132483003,-4176.0,0.04456263687777606,0.001725470643372029,0.05803756278155037,0.08955097715003779,0.08576503001818647,0.026756885669260377,-0.0068736824951096676,50.0,Russell 2000 Index x $50,88089.501953125,12526855714.746094,23235279840.67383,-10708424125.927734,-2309794830.7128906,-8257950360.595703,19899947028.222656,1052317190.3320312,18847629837.890625,1910397028.8574219,6144418940.234375,5250839032.421875,10296605704.296875,-5045766671.875,969160700.4882812,1939995101.5136719,1770510899.7558594,2203206533.3496094,-432695633.59375,-201901138.4765625,-309722688.8671875,1358252030.6152344,4018995437.109375,-2660743406.4941406,-367861760.15625,483259007.71484375
2022-05-17,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,527331,144705,264342,-119637,-22.687268527736848,50.12828754615223,220501,13545,206956,39.24593850920959,2.568595436262992,55494,121069,-65575,-12.435263620003376,22.95882472299182,22539,40248,-17709,-3.3582323057055246,7.632397867752891,20564,24599,-4035,-0.7651740557638371,4.664812044048236,1840.300048828125,2022-05-23,2022-05-23,1792.760009765625,-0.02583276520194233,2022-05-24,2022-05-24,1764.8299560546875,-0.04100966732109568,2022-05-25,2022-05-25,1799.1600341796875,-0.02235505817360317,2022-05-26,2022-05-26,1838.239990234375,-0.0011194145188779814,2022-05-27,2022-05-27,1887.9000244140625,0.025865334088453817,-0.02583276520194233,-0.015579360069833847,0.019452343273765438,0.02172122285525635,0.02701498957889381,0.04456263687777606,0.469838162627358,1926.0,-1.5123065774559734,-7004.0,-1.5237274517279804,-8295.0,0.17053588939274,877.0,2.395659977163859,12496.0,-0.04100966732109568,0.012900064991843152,0.04306906899018803,-0.0719828773888217,0.09793510606246936,0.02657170083481164,-0.056577727737109784,50.0,Russell 2000 Index x $50,92015.00244140625,13315030928.283691,24323429775.36621,-11008398847.08252,177220894.70214844,-8952231602.526855,20289400053.33252,1246343208.0688477,19043056845.26367,-644473077.0996094,5977846648.608398,5106280545.483398,11140164330.578613,-6033883785.095215,-763264445.2514648,1930842811.2304688,1892196510.2050781,2263477045.0561523,-371280534.8510742,80697157.14111328,-230221536.10839844,2073926140.0268555,3703419818.2617188,-1629493678.2348633,1149819470.5078125,1273763678.7963867
2022-05-24,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,537973,146297,266285,-119988,-22.303721562234536,49.4978372520554,230825,24389,206436,38.372929496461715,4.533498893067124,50969,122968,-71999,-13.383385411535523,22.857652707477886,27032,39001,-11969,-2.22483284477102,7.249620334105987,19622,22102,-2480,-0.46098967792063916,4.108384621533051,1764.8299560546875,2022-05-30,2022-05-31,1864.0400390625,0.05621509464265806,2022-05-31,2022-05-31,1864.0400390625,0.05621509464265806,2022-06-01,2022-06-01,1854.8199462890625,0.050990742720363524,2022-06-02,2022-06-02,1897.6700439453125,0.0752707576358187,2022-06-03,2022-06-03,1883.050048828125,0.06698667617684873,0.05621509464265806,0.0,-0.004946295455152683,0.023102025477987898,-0.007704181853865455,-0.04100966732109568,0.3835469655023118,-351.0,-0.8730090127478718,-520.0,-0.9481217915321469,-6424.0,0.30418437784319796,1555.0,1.1333994609345046,5740.0,0.05621509464265806,0.08767422720144924,-0.032297729197335645,-0.04011713792307059,0.0874362190330864,0.05417518272712263,0.012964424591908719,50.0,Russell 2000 Index x $50,88241.49780273438,12909466404.04663,23497387242.401123,-10587920838.354492,-30972765.728759766,-5536271572.143555,20368343730.316162,2152121889.9108887,18216221840.405273,-45885578.857421875,3281083612.7990723,4497580901.507568,10850880501.80664,-6353299600.299072,-566863381.8847656,100330583.00170898,1731474669.885254,1950313584.4360352,-218838914.55078125,137215529.08325195,149304614.28222656,2385344168.6035156,3441506655.8044434,-1056162487.2009277,506506197.3876953,2005552762.0605469
2022-05-31,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,540537,148764,264010,-115246,-21.32064965025521,48.84216991621295,244861,22281,222580,41.17756971308162,4.122011999178595,40112,132781,-92669,-17.143877292396265,24.564645898430634,24175,35851,-11676,-2.160074148485673,6.6324784427338,19773,22762,-2989,-0.5529686219444737,4.210997582034162,1864.0400390625,2022-06-06,2022-06-06,1889.8900146484373,0.013867714772338502,2022-06-07,2022-06-07,1919.56005859375,0.029784778420947067,2022-06-08,2022-06-08,1891.010009765625,0.014468557615687994,2022-06-09,2022-06-09,1850.8599853515625,-0.007070692385752753,2022-06-10,2022-06-10,1800.280029296875,-0.034205279087080376,0.013867714772338502,0.015699349546979935,-0.014873225091503794,-0.021232052821887892,-0.027327813262481904,0.05621509464265806,0.9830719119793265,4742.0,2.8046402166199016,16144.0,-3.7604918808607426,-20670.0,-0.09197894402383455,-509.0,0.06475869628534703,293.0,0.029784778420947067,-0.08380189252070824,-0.09120512768123257,-0.06716597852970774,-0.004533203721545309,-0.014747532058485668,-0.05190339154338097,50.0,Russell 2000 Index x $50,93202.001953125,13865102618.554688,24606260535.64453,-10741157917.089844,441963893.26171875,-1855092646.875,22821535400.24414,2076633805.5175781,20744901594.726562,1504653119.53125,2824673073.1933594,3738518702.34375,12375455021.33789,-8636936318.99414,-1926485380.3710938,-2272917221.6308594,1842883184.6191406,2121463968.4570312,-278580783.8378906,-47439818.994140625,-34391538.720703125,2253158397.216797,3341384972.0214844,-1088226574.8046875,27308186.572265625,1337728334.0332031
2022-06-07,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,551907,159131,257866,-98735,-17.88978940292477,46.72272683622422,240846,25453,215393,39.02704622336734,4.6118277173509306,36804,135337,-98533,-17.853189033659657,24.521703837784266,22310,36571,-14261,-2.583949832127514,6.626297546506929,20648,24512,-3864,-0.7001179546554038,4.441327977358505,1919.56005859375,2022-06-13,2022-06-13,1714.5899658203125,-0.1067797237475323,2022-06-14,2022-06-14,1707.8299560546875,-0.11030136910338395,2022-06-15,2022-06-15,1731.1400146484375,-0.09815793108518167,2022-06-16,2022-06-16,1649.8399658203125,-0.14051141122983757,2022-06-17,2022-06-17,1665.68994140625,-0.13225432361490297,-0.1067797237475323,-0.003942639290082872,0.013648934140726432,-0.04696330056505316,0.009606977594373456,0.029784778420947067,3.4308602473304397,16511.0,-2.150523489714274,-7187.0,-0.7093117412633916,-5864.0,-0.14714933271093011,-875.0,-0.42387568364184114,-2585.0,-0.11030136910338395,-0.11749047824119452,-0.09414662071361868,-0.09284945357199814,-0.06628608036255057,-0.05573157352390168,-0.03342434319387255,50.0,Russell 2000 Index x $50,95978.0029296875,15273075584.204102,24749463703.466797,-9476388119.262695,1584692806.3720703,2190985850.8789062,23115918093.603516,2442928108.569336,20672989985.03418,-689793907.0556641,137536478.1982422,3532374419.8242188,12989374982.495117,-9457000562.670898,-562815009.1796875,-3959380554.8583984,1981753804.4921875,2352612807.8125,-370859003.3203125,-83980752.56347656,100584947.0703125,2141269245.3613281,3510011545.1416016,-1368742299.7802734,-248103137.5732422,1530273278.7109375
2022-06-14,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,635997,154927,274660,-119733,-18.826032198265086,43.18573829750769,249761,27598,222163,34.93145407918591,4.339328644631971,55266,141342,-86076,-13.534026103896716,22.22368973438554,21459,43733,-22274,-3.5022177777568135,6.876290296966809,30314,24394,5920,0.9308220007327079,3.8355526834246074,1707.8299560546875,2022-06-20,2022-06-21,1694.030029296875,-0.008080386872761136,2022-06-21,2022-06-21,1694.030029296875,-0.008080386872761136,2022-06-22,2022-06-22,1690.280029296875,-0.010276155828976785,2022-06-23,2022-06-23,1711.6700439453125,0.0022485188744996165,2022-06-24,2022-06-24,1765.739990234375,0.03390854808137189,-0.008080386872761136,0.0,-0.0022136561543459887,0.012654716542640276,0.03158900074247595,-0.11030136910338395,-0.9362427953403163,-20998.0,-4.095592144181431,6770.0,4.319162929762941,12457.0,1.6309399553881119,9784.0,-0.9182679456292995,-8013.0,-0.008080386872761136,0.018157551140080885,0.01961553600885968,0.011915763383880007,0.0724545144530846,0.07291711265245393,0.11037398619910599,50.0,Russell 2000 Index x $50,85391.49780273438,13229448580.084229,23453628786.499023,-10224180206.414795,-1793050670.8618164,-8197583.7890625,21327465882.70874,2356634556.3598633,18970831326.348877,578100440.1245117,1298548507.0861816,4719246517.565918,12069405082.434082,-7350158564.868164,1063721888.1286621,-1750611096.4538574,2588557864.39209,2083040197.3999023,505517666.9921875,835470414.5019531,850072360.6262207,1832416151.348877,3734426373.4069824,-1902010222.0581055,-684242071.8933105,-389812187.4694824
2022-06-21,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,569541,151642,282881,-131239,-23.042941596829728,49.66824161912838,238854,27528,211326,37.10461582221473,4.833365815630481,76002,137865,-61863,-10.861904586324778,24.206334574683826,24735,40665,-15930,-2.7969891544243524,7.139960073111505,19004,21298,-2294,-0.4027804846358734,3.7395025116716796,1694.030029296875,2022-06-27,2022-06-27,1771.739990234375,0.045872835542209556,2022-06-28,2022-06-28,1738.8399658203125,0.026451677802923124,2022-06-29,2022-06-29,1719.3699951171875,0.014958392343747295,2022-06-30,2022-06-30,1707.989990234375,0.008240680918327081,2022-07-01,2022-07-01,1727.760009765625,0.019911087693498475,0.045872835542209556,-0.018569329921660938,-0.011197103290606636,-0.006618706220959059,0.011575020722772056,-0.008080386872761136,-4.216909398564642,-11506.0,2.173161743028821,-10837.0,2.672121517571938,24213.0,-1.3336024853685813,-8214.0,0.7052286233324612,6344.0,0.026451677802923124,0.02792153972467948,0.020159043124068354,0.062153512730756644,0.05517610023827069,0.03187073977477484,0.10192848939441079,50.0,Russell 2000 Index x $50,84701.50146484375,12844305085.131836,23960445435.876465,-11116140350.744629,-974575475.8544922,-952976592.980957,20231292430.88379,2331662932.3242188,17899629498.55957,-917910171.3745117,414190342.16308594,6437483514.331055,11677372499.450684,-5239888985.119629,2050877454.9682617,858534418.8476562,1609667333.8378906,1803972578.1982422,-194305244.36035156,-695738133.0322266,15754479.272460938,2095091638.7329102,3444386557.067871,-1349294918.334961,537346325.2929688,-335502647.3022461
2022-06-28,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,570497,150371,274850,-124479,-21.81939607044384,48.177291028699536,245516,28532,216984,38.03420526313022,5.001253293181208,79212,146809,-67597,-11.84879149233037,25.733527082526287,15579,35125,-19546,-3.426135457329311,6.156912306287325,18674,24036,-5362,-0.9398822430266943,4.213168517976431,1738.8399658203125,2022-07-04,2022-07-05,1741.3299560546875,0.0014319835541622972,2022-07-05,2022-07-05,1741.3299560546875,0.0014319835541622972,2022-07-06,2022-07-06,1727.550048828125,-0.006492786693490404,2022-07-07,2022-07-07,1769.5999755859375,0.017689960186251907,2022-07-08,2022-07-08,1769.3599853515625,0.017551942749861826,0.0014319835541622972,0.0,-0.007913438334101519,0.0243407864138796,-0.00013561835312270176,0.026451677802923124,1.2235455263858874,6760.0,0.9295894409154855,5658.0,-0.9868869060055925,-5734.0,-0.5371017583908209,-3068.0,-0.6291463029049584,-3616.0,0.0014319835541622972,-0.0061304733724280025,0.03478179801337733,0.038192148492721234,-0.04389705640258745,0.00614205672797441,0.06388747100036718,50.0,Russell 2000 Index x $50,86941.99829101562,13073555225.01831,23896008230.285645,-10822453005.267334,587727908.4472656,-802735470.2209473,21345651652.416992,2480629095.239258,18865022557.177734,491917826.3305664,-486527422.43652344,6886849568.62793,12763867827.105713,-5877018258.477783,-498525418.2006836,2179809781.1523438,1623554876.0864258,2089737870.9228516,-466182994.8364258,-266738050.75683594,-206313361.94458008,1354469391.3757324,3053837689.971924,-1699368298.5961914,-314382265.8203125,-684233526.550293
2022-07-05,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,587115,165817,278275,-112458,-19.154339439462458,47.3970176200574,246160,25554,220606,37.574580789112865,4.352469277739455,75056,160301,-85245,-14.519302010679338,27.303168885141755,17295,35258,-17963,-3.059536888003202,6.005297088304676,19684,24624,-4940,-0.8414024509678684,4.194067601747528,1741.3299560546875,2022-07-11,2022-07-11,1732.010009765625,-0.005352200056431888,2022-07-12,2022-07-12,1728.1800537109375,-0.007551643097867378,2022-07-13,2022-07-13,1726.0400390625,-0.008780597232031617,2022-07-14,2022-07-14,1707.510009765625,-0.019421905751675017,2022-07-15,2022-07-15,1744.3699951171875,0.001745814486180386,-0.005352200056431888,-0.002211278244983017,-0.0012383053743979522,-0.010735573264534226,0.021586980539353817,0.0014319835541622972,2.6650566309813826,12021.0,-0.4596244740173532,3622.0,-2.6705105183489675,-17648.0,0.09847979205882595,422.0,0.3665985693261087,1583.0,-0.007551643097867378,0.03330212636194596,0.03670760025867548,0.08104150200052929,0.019778022744519452,0.005398186817712647,0.08927088901312485,50.0,Russell 2000 Index x $50,87066.49780273438,14437105466.156006,24228429676.05591,-9791324209.899902,1046626370.0866699,-1194813549.3469238,21432289099.121094,2224897284.851074,19207391814.27002,315354855.0415039,453877653.0456543,6534863059.082031,13956846664.276123,-7421983605.194092,-1536549553.2226562,1156939622.8027344,1713816942.7490234,2143925441.8945312,-430108499.1455078,36742062.072753906,-93683551.63574219,1505815079.498291,3069790579.5288086,-1563975500.0305176,137826266.02172852,-322320174.86572266
2022-07-12,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,587970,160505,281712,-121207,-20.6144871336973,47.91264860452064,252840,28189,224651,38.20790176369543,4.794292225793833,79915,156222,-76307,-12.978043097436945,26.56972294504822,16304,37221,-20917,-3.5574944299879245,6.330425021684779,18305,24525,-6220,-1.0578771025732605,4.171131180162253,1728.1800537109375,2022-07-18,2022-07-18,1738.4200439453125,0.0059253028712988876,2022-07-19,2022-07-19,1799.3199462890625,0.04116463005423854,2022-07-20,2022-07-20,1827.949951171875,0.057731193718328466,2022-07-21,2022-07-21,1836.68994140625,0.06278853147408348,2022-07-22,2022-07-22,1806.8800048828125,0.04553920814146761,0.0059253028712988876,0.035031753433732105,0.015911569780493684,0.004781307184462014,-0.016230249783267037,-0.007551643097867378,-1.4601476942348413,-8749.0,0.633320974582567,4045.0,1.5412589132423928,8938.0,-0.21647465160539214,-1280.0,-0.4979575419847224,-2954.0,0.04116463005423854,0.04459601655716927,0.08926725958309278,0.10688120172482618,-0.020402972300201494,0.05466442602451571,0.10715314717525315,50.0,Russell 2000 Index x $50,86409.00268554688,13869076976.043701,24342452964.55078,-10473375988.50708,-755992364.4958496,-127366869.9584961,21847652239.01367,2435783376.702881,19411868862.31079,349524415.8630371,214985598.68164062,6905375449.6154785,13498987217.541504,-6593611767.926025,772323666.003418,844129547.2351074,1581716794.1589355,2119180790.863037,-537463996.7041016,-110603523.4375,-1049005292.6025391,1408812379.7851562,3216229488.95874,-1807417109.173584,-255252193.93310547,117257016.64428711
2022-07-19,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,580952,168465,285722,-117257,-20.18359520235751,49.18168798799212,234593,29044,205549,35.38140844682521,4.99938032746251,82959,148327,-65368,-11.251876230738512,25.531713463418665,19194,36939,-17745,-3.0544692160453875,6.358356628430576,20163,25342,-5179,-0.8914677976838018,4.362150401410099,1799.3199462890625,2022-07-25,2022-07-25,1817.77001953125,0.010253914697182731,2022-07-26,2022-07-26,1805.25,0.0032957194317595473,2022-07-27,2022-07-27,1848.3399658203125,0.02724363703762056,2022-07-28,2022-07-28,1873.030029296875,0.04096552320215929,2022-07-29,2022-07-29,1885.22998046875,0.04774583550683653,0.010253914697182731,-0.006887570702964196,0.02386925125069239,0.013357966571698743,0.006513484023774385,0.04116463005423854,0.4308919313397901,3950.0,-2.82649331687022,-19102.0,1.7261668666984331,10939.0,0.1664093048894587,1041.0,0.5030252139425371,3172.0,0.0032957194317595473,0.046200791056788315,0.06311832900735803,0.12294093858295674,-0.024097985153217816,0.0472234484748979,0.09823155707495546,50.0,Russell 2000 Index x $50,89965.99731445312,15156121737.579346,25705264684.680176,-10549142947.10083,355365689.39208984,1257904574.4506836,21105393207.989502,2612972426.0009766,18492420781.988525,-1718530480.7006836,-519733566.4855957,7463489171.209717,13344386483.660889,-5880897312.451172,984138044.6228027,-315330820.5871582,1813984403.8513184,2279918303.942871,-465933900.09155273,93654603.2043457,-259551902.25219727,1726807352.4536133,3323253974.798584,-1596446622.3449707,285372143.4814453,-163288285.12573242
2022-07-26,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,570668,172391,281771,-109380,-19.16701129202969,49.375643982140225,235907,30643,205264,35.96907483861019,5.369672033476557,76720,141902,-65182,-11.422052752213196,24.86594657489118,10129,36033,-25904,-4.53924173074362,6.314179172478569,19764,24562,-4798,-0.8407690636236831,4.304078728788017,1805.25,2022-08-01,2022-08-01,1883.31005859375,0.04324058085791438,2022-08-02,2022-08-02,1882.449951171875,0.04276413304078375,2022-08-03,2022-08-03,1908.9300537109373,0.05743251832762075,2022-08-04,2022-08-04,1906.4599609375,0.05606423538983529,2022-08-05,2022-08-05,1921.8199462890625,0.06457274410140568,0.04324058085791438,-0.0004566998503248154,0.014066829517872526,-0.0012939671459598623,0.008056809828835387,0.0032957194317595473,1.0165839103278174,7877.0,0.5876663917849783,-285.0,-0.17017652147468354,186.0,0.05069873406011871,381.0,-1.4847725146982325,-8159.0,0.04276413304078375,0.059626098683527085,0.11925219736705439,0.06308822304303408,-0.005035294734974327,0.04451460205044322,0.08910676380089333,50.0,Russell 2000 Index x $50,90262.5,15560442637.5,25433354887.5,-9872912250.0,710997712.5,1362873487.5,21293555587.5,2765913787.5,18527641800.0,-25724812.5,-1057876500.0,6924939000.0,12808429275.0,-5883490275.0,16788825.0,217983937.5,1783948050.0,2217027525.0,-433079475.0,34390012.5,50908050.0,914268862.5,3252428662.5,-2338159800.0,-736451737.5,-573888975.0
2022-08-02,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,555976,174257,264328,-90071,-16.2005194468826,47.54305941263652,232964,30655,202309,36.38808149992086,5.513727211246529,60319,141200,-80881,-14.547570398722248,25.39677971711009,10665,38493,-27828,-5.005252025267278,6.923500294976762,19324,22853,-3529,-0.6347396290487359,4.110429227160885,1882.449951171875,2022-08-08,2022-08-08,1941.2099609375,0.03121464649248451,2022-08-09,2022-08-09,1912.8900146484373,0.016170450352537946,2022-08-10,2022-08-10,1969.25,0.04611014958144821,2022-08-11,2022-08-11,1975.260009765625,0.04930280273107579,2022-08-12,2022-08-12,2016.6199951171875,0.07127416262078468,0.03121464649248451,-0.014588811544829383,0.029463264965561065,0.0030519282801193537,0.020939008103783907,0.04276413304078375,2.966491845147093,19309.0,0.419006661310668,-2955.0,-3.125517646509053,-15699.0,0.20602943457494716,1269.0,-0.4660102945236577,-1924.0,0.016170450352537946,0.07335126123222646,0.019490591743871688,-0.014268631861814707,-0.016499740938186513,0.026290202405416574,0.05934824068171851,50.0,Russell 2000 Index x $50,94122.49755859375,16401504057.067871,24879211534.66797,-8477707477.600098,1817411305.3588867,2107120352.8442383,21927153521.240234,2885325162.6586914,19041828358.581543,-278131980.28564453,-1722159337.8295898,5677374930.236816,13290096655.273438,-7612721725.036621,-1477629089.1723633,410750579.3457031,1818823142.8222656,2150981436.706543,-332158293.88427734,119441449.40185547,132806844.05517578,1003816436.4624023,3623057298.522949,-2619240862.060547,-181091685.30273438,-928518438.4155273
